method,seed,phase,epoch,metric,value
resnet18,20262021,source_model,16,image_condition_rows,16000
resnet18,20262021,source_model,17,loss,0.004745262153912335
resnet18,20262021,source_model,17,nmae,0.013234382543712854
resnet18,20262021,source_model,17,samples,16000.0
resnet18,20262021,source_model,17,optimizer_steps,250
resnet18,20262021,source_model,17,skipped_optimizer_steps,0
resnet18,20262021,source_model,17,unique_training_images,16000
resnet18,20262021,source_model,17,image_condition_rows,16000
resnet18,20262021,source_model,18,loss,0.004323534815572202
resnet18,20262021,source_model,18,nmae,0.012320303946733474
resnet18,20262021,source_model,18,samples,16000.0
resnet18,20262021,source_model,18,optimizer_steps,250
resnet18,20262021,source_model,18,skipped_optimizer_steps,0
resnet18,20262021,source_model,18,unique_training_images,16000
resnet18,20262021,source_model,18,image_condition_rows,16000
resnet18,20262021,source_model,19,loss,0.004294881506124512
resnet18,20262021,source_model,19,nmae,0.012044225133955479
resnet18,20262021,source_model,19,samples,16000.0
resnet18,20262021,source_model,19,optimizer_steps,250
resnet18,20262021,source_model,19,skipped_optimizer_steps,0
resnet18,20262021,source_model,19,unique_training_images,16000
resnet18,20262021,source_model,19,image_condition_rows,16000
resnet18,20262021,source_model,20,loss,0.0036114448502194136
resnet18,20262021,source_model,20,nmae,0.010851901913061738
resnet18,20262021,source_model,20,samples,16000.0
resnet18,20262021,source_model,20,optimizer_steps,250
resnet18,20262021,source_model,20,skipped_optimizer_steps,0
resnet18,20262021,source_model,20,unique_training_images,16000
resnet18,20262021,source_model,20,image_condition_rows,16000
resnet18,20262021,source_model,21,loss,0.0037420548764057456
resnet18,20262021,source_model,21,nmae,0.010792156923562288
resnet18,20262021,source_model,21,samples,16000.0
resnet18,20262021,source_model,21,optimizer_steps,250
resnet18,20262021,source_model,21,skipped_optimizer_steps,0
resnet18,20262021,source_model,21,unique_training_images,16000
resnet18,20262021,source_model,21,image_condition_rows,16000
resnet18,20262021,source_model,22,loss,0.003661793491104618
resnet18,20262021,source_model,22,nmae,0.01046423277631402
resnet18,20262021,source_model,22,samples,16000.0
resnet18,20262021,source_model,22,optimizer_steps,250
resnet18,20262021,source_model,22,skipped_optimizer_steps,0
resnet18,20262021,source_model,22,unique_training_images,16000
resnet18,20262021,source_model,22,image_condition_rows,16000
resnet18,20262021,source_model,23,loss,0.003669451703783125
resnet18,20262021,source_model,23,nmae,0.010089854629710317
resnet18,20262021,source_model,23,samples,16000.0
resnet18,20262021,source_model,23,optimizer_steps,250
resnet18,20262021,source_model,23,skipped_optimizer_steps,0
resnet18,20262021,source_model,23,unique_training_images,16000
resnet18,20262021,source_model,23,image_condition_rows,16000
resnet18,20262021,source_model,24,loss,0.0034173065630020575
resnet18,20262021,source_model,24,nmae,0.009543743098154664
resnet18,20262021,source_model,24,samples,16000.0
resnet18,20262021,source_model,24,optimizer_steps,250
resnet18,20262021,source_model,24,skipped_optimizer_steps,0
resnet18,20262021,source_model,24,unique_training_images,16000
resnet18,20262021,source_model,24,image_condition_rows,16000
resnet18,20262021,source_model,25,loss,0.002935065306024626
resnet18,20262021,source_model,25,nmae,0.008760308304801583
resnet18,20262021,source_model,25,samples,16000.0
resnet18,20262021,source_model,25,optimizer_steps,250
resnet18,20262021,source_model,25,skipped_optimizer_steps,0
resnet18,20262021,source_model,25,unique_training_images,16000
resnet18,20262021,source_model,25,image_condition_rows,16000
resnet18,20262021,source_model,26,loss,0.0027288307215785606
resnet18,20262021,source_model,26,nmae,0.00842634642124176
resnet18,20262021,source_model,26,samples,16000.0
resnet18,20262021,source_model,26,optimizer_steps,250
resnet18,20262021,source_model,26,skipped_optimizer_steps,0
resnet18,20262021,source_model,26,unique_training_images,16000
resnet18,20262021,source_model,26,image_condition_rows,16000
resnet18,20262021,source_model,27,loss,0.0029056446691974997
resnet18,20262021,source_model,27,nmae,0.008441653531044722
resnet18,20262021,source_model,27,samples,16000.0
resnet18,20262021,source_model,27,optimizer_steps,250
resnet18,20262021,source_model,27,skipped_optimizer_steps,0
resnet18,20262021,source_model,27,unique_training_images,16000
resnet18,20262021,source_model,27,image_condition_rows,16000
resnet18,20262021,source_model,28,loss,0.0029947910780319946
resnet18,20262021,source_model,28,nmae,0.008367462195456027
resnet18,20262021,source_model,28,samples,16000.0
resnet18,20262021,source_model,28,optimizer_steps,250
resnet18,20262021,source_model,28,skipped_optimizer_steps,0
resnet18,20262021,source_model,28,unique_training_images,16000
resnet18,20262021,source_model,28,image_condition_rows,16000
resnet18,20262021,source_model,29,loss,0.002659867637848947
resnet18,20262021,source_model,29,nmae,0.00782351347617805
resnet18,20262021,source_model,29,samples,16000.0
resnet18,20262021,source_model,29,optimizer_steps,250
resnet18,20262021,source_model,29,skipped_optimizer_steps,0
resnet18,20262021,source_model,29,unique_training_images,16000
resnet18,20262021,source_model,29,image_condition_rows,16000
resnet18,20262021,source_model,30,loss,0.002689571504946798
resnet18,20262021,source_model,30,nmae,0.007833066797815263
resnet18,20262021,source_model,30,samples,16000.0
resnet18,20262021,source_model,30,optimizer_steps,250
resnet18,20262021,source_model,30,skipped_optimizer_steps,0
resnet18,20262021,source_model,30,unique_training_images,16000
resnet18,20262021,source_model,30,image_condition_rows,16000
resnet18,20262021,source_model,31,loss,0.0031451093232026323
resnet18,20262021,source_model,31,nmae,0.008961471574380995
resnet18,20262021,source_model,31,samples,16000.0
resnet18,20262021,source_model,31,optimizer_steps,250
resnet18,20262021,source_model,31,skipped_optimizer_steps,0
resnet18,20262021,source_model,31,unique_training_images,16000
resnet18,20262021,source_model,31,image_condition_rows,16000
resnet18,20262021,source_model,32,loss,0.0031394626207184046
resnet18,20262021,source_model,32,nmae,0.009044595507904887
resnet18,20262021,source_model,32,samples,16000.0
resnet18,20262021,source_model,32,optimizer_steps,250
resnet18,20262021,source_model,32,skipped_optimizer_steps,0
resnet18,20262021,source_model,32,unique_training_images,16000
resnet18,20262021,source_model,32,image_condition_rows,16000
resnet18,20262021,source_model,33,loss,0.0029091709757922217
resnet18,20262021,source_model,33,nmae,0.008738653896376491
resnet18,20262021,source_model,33,samples,16000.0
resnet18,20262021,source_model,33,optimizer_steps,249
resnet18,20262021,source_model,33,skipped_optimizer_steps,1
resnet18,20262021,source_model,33,unique_training_images,16000
resnet18,20262021,source_model,33,image_condition_rows,16000
resnet18,20262021,source_model,34,loss,0.0030816339551238345
resnet18,20262021,source_model,34,nmae,0.008822223015129567
resnet18,20262021,source_model,34,samples,16000.0
resnet18,20262021,source_model,34,optimizer_steps,250
resnet18,20262021,source_model,34,skipped_optimizer_steps,0
resnet18,20262021,source_model,34,unique_training_images,16000
resnet18,20262021,source_model,34,image_condition_rows,16000
resnet18,20262021,source_model,35,loss,0.002826948503032327
resnet18,20262021,source_model,35,nmae,0.008618103833869099
resnet18,20262021,source_model,35,samples,16000.0
resnet18,20262021,source_model,35,optimizer_steps,250
resnet18,20262021,source_model,35,skipped_optimizer_steps,0
resnet18,20262021,source_model,35,unique_training_images,16000
resnet18,20262021,source_model,35,image_condition_rows,16000
resnet18,20262021,source_model,36,loss,0.00296497091348283
resnet18,20262021,source_model,36,nmae,0.008474734283983707
resnet18,20262021,source_model,36,samples,16000.0
resnet18,20262021,source_model,36,optimizer_steps,250
resnet18,20262021,source_model,36,skipped_optimizer_steps,0
resnet18,20262021,source_model,36,unique_training_images,16000
resnet18,20262021,source_model,36,image_condition_rows,16000
resnet18,20262021,source_model,37,loss,0.003026355140376836
resnet18,20262021,source_model,37,nmae,0.00878923775628209
resnet18,20262021,source_model,37,samples,16000.0
resnet18,20262021,source_model,37,optimizer_steps,250
resnet18,20262021,source_model,37,skipped_optimizer_steps,0
resnet18,20262021,source_model,37,unique_training_images,16000
resnet18,20262021,source_model,37,image_condition_rows,16000
resnet18,20262021,source_model,38,loss,0.003112133338465355
resnet18,20262021,source_model,38,nmae,0.008763086318038404
resnet18,20262021,source_model,38,samples,16000.0
resnet18,20262021,source_model,38,optimizer_steps,250
resnet18,20262021,source_model,38,skipped_optimizer_steps,0
resnet18,20262021,source_model,38,unique_training_images,16000
resnet18,20262021,source_model,38,image_condition_rows,16000
resnet18,20262021,source_model,39,loss,0.0024787860880605877
resnet18,20262021,source_model,39,nmae,0.0077979862987995145
resnet18,20262021,source_model,39,samples,16000.0
resnet18,20262021,source_model,39,optimizer_steps,250
resnet18,20262021,source_model,39,skipped_optimizer_steps,0
resnet18,20262021,source_model,39,unique_training_images,16000
resnet18,20262021,source_model,39,image_condition_rows,16000
resnet18,20262021,source_model,40,loss,0.002970966351800598
resnet18,20262021,source_model,40,nmae,0.008237612855620682
resnet18,20262021,source_model,40,samples,16000.0
resnet18,20262021,source_model,40,optimizer_steps,250
resnet18,20262021,source_model,40,skipped_optimizer_steps,0
resnet18,20262021,source_model,40,unique_training_images,16000
resnet18,20262021,source_model,40,image_condition_rows,16000
resnet18,20262021,source_model,41,loss,0.002891594920423813
resnet18,20262021,source_model,41,nmae,0.008288577476516366
resnet18,20262021,source_model,41,samples,16000.0
resnet18,20262021,source_model,41,optimizer_steps,250
resnet18,20262021,source_model,41,skipped_optimizer_steps,0
resnet18,20262021,source_model,41,unique_training_images,16000
resnet18,20262021,source_model,41,image_condition_rows,16000
resnet18,20262021,source_model,42,loss,0.0025013451360864566
resnet18,20262021,source_model,42,nmae,0.007778691122308373
resnet18,20262021,source_model,42,samples,16000.0
resnet18,20262021,source_model,42,optimizer_steps,250
resnet18,20262021,source_model,42,skipped_optimizer_steps,0
resnet18,20262021,source_model,42,unique_training_images,16000
resnet18,20262021,source_model,42,image_condition_rows,16000
resnet18,20262021,source_model,43,loss,0.0026273855632171035
resnet18,20262021,source_model,43,nmae,0.00797567880153656
resnet18,20262021,source_model,43,samples,16000.0
resnet18,20262021,source_model,43,optimizer_steps,250
resnet18,20262021,source_model,43,skipped_optimizer_steps,0
resnet18,20262021,source_model,43,unique_training_images,16000
resnet18,20262021,source_model,43,image_condition_rows,16000
resnet18,20262021,source_model,44,loss,0.0024617866879561917
resnet18,20262021,source_model,44,nmae,0.0076143638314679265
resnet18,20262021,source_model,44,samples,16000.0
resnet18,20262021,source_model,44,optimizer_steps,249
resnet18,20262021,source_model,44,skipped_optimizer_steps,1
resnet18,20262021,source_model,44,unique_training_images,16000
resnet18,20262021,source_model,44,image_condition_rows,16000
resnet18,20262021,source_model,45,loss,0.0026185653652064504
resnet18,20262021,source_model,45,nmae,0.007801433948799967
resnet18,20262021,source_model,45,samples,16000.0
resnet18,20262021,source_model,45,optimizer_steps,250
resnet18,20262021,source_model,45,skipped_optimizer_steps,0
resnet18,20262021,source_model,45,unique_training_images,16000
resnet18,20262021,source_model,45,image_condition_rows,16000
resnet18,20262021,source_model,46,loss,0.0021631857393076643
resnet18,20262021,source_model,46,nmae,0.007078792903572321
resnet18,20262021,source_model,46,samples,16000.0
resnet18,20262021,source_model,46,optimizer_steps,250
resnet18,20262021,source_model,46,skipped_optimizer_steps,0
resnet18,20262021,source_model,46,unique_training_images,16000
resnet18,20262021,source_model,46,image_condition_rows,16000
resnet18,20262021,source_model,47,loss,0.0022976818446768447
resnet18,20262021,source_model,47,nmae,0.007237858084961772
resnet18,20262021,source_model,47,samples,16000.0
resnet18,20262021,source_model,47,optimizer_steps,250
resnet18,20262021,source_model,47,skipped_optimizer_steps,0
resnet18,20262021,source_model,47,unique_training_images,16000
resnet18,20262021,source_model,47,image_condition_rows,16000
resnet18,20262021,source_model,48,loss,0.002254427526262589
resnet18,20262021,source_model,48,nmae,0.007186492859385908
resnet18,20262021,source_model,48,samples,16000.0
resnet18,20262021,source_model,48,optimizer_steps,250
resnet18,20262021,source_model,48,skipped_optimizer_steps,0
resnet18,20262021,source_model,48,unique_training_images,16000
resnet18,20262021,source_model,48,image_condition_rows,16000
resnet18,20262021,source_model,49,loss,0.0022281605153693816
resnet18,20262021,source_model,49,nmae,0.007096043693833053
resnet18,20262021,source_model,49,samples,16000.0
resnet18,20262021,source_model,49,optimizer_steps,250
resnet18,20262021,source_model,49,skipped_optimizer_steps,0
resnet18,20262021,source_model,49,unique_training_images,16000
resnet18,20262021,source_model,49,image_condition_rows,16000
resnet18,20262021,source_model,50,loss,0.002235281273140572
resnet18,20262021,source_model,50,nmae,0.007020532635971904
resnet18,20262021,source_model,50,samples,16000.0
resnet18,20262021,source_model,50,optimizer_steps,250
resnet18,20262021,source_model,50,skipped_optimizer_steps,0
resnet18,20262021,source_model,50,unique_training_images,16000
resnet18,20262021,source_model,50,image_condition_rows,16000
resnet18,20262021,source_model,51,loss,0.001949121026089415
resnet18,20262021,source_model,51,nmae,0.006714351568371057
resnet18,20262021,source_model,51,samples,16000.0
resnet18,20262021,source_model,51,optimizer_steps,250
