method,seed,phase,epoch,accounting_scope,optimization_phase,phase_epoch,learning_rate,training_hours,population,unique_training_images,image_condition_rows,optimizer_steps,validation_and_other_epoch_hours,recorded_epoch_hours
efficientnet_b0,20262020,source_model,18,final_recipe,initial,18,0.00011881324637733612,0.016337604249905175,full,16000,16000,250,0.0,0.016337611555484022
efficientnet_b0,20262020,source_model,19,final_recipe,initial,19,0.00010364745084375793,0.01633745280560106,full,16000,16000,250,0.0,0.016337458194466307
efficientnet_b0,20262020,source_model,20,final_recipe,initial,20,8.898950353863e-05,0.016234249444419726,full,16000,16000,250,0.0,0.0162342540833116
efficientnet_b0,20262020,source_model,21,final_recipe,initial,21,7.500000000000006e-05,0.01616305761103932,full,16000,16000,250,0.0,0.016163062555456742
efficientnet_b0,20262020,source_model,22,final_recipe,initial,22,6.183221215612908e-05,0.01617085949996383,full,16000,16000,250,0.0,0.016170864222157334
efficientnet_b0,20262020,source_model,23,final_recipe,initial,23,4.963040904617134e-05,0.01625919822215413,full,16000,16000,250,0.0,0.016259203027778616
efficientnet_b0,20262020,source_model,24,final_recipe,initial,24,3.85282761783909e-05,0.016190625444416785,full,16000,16000,250,0.0,0.01619063197221193
efficientnet_b0,20262020,source_model,25,final_recipe,initial,25,2.8647450843757918e-05,0.016325178027748025,full,16000,16000,250,0.0,0.0163251826666399
efficientnet_b0,20262020,source_model,26,final_recipe,initial,26,2.0096189432334208e-05,0.016172481805551798,full,16000,16000,250,0.0,0.01617248700000346
efficientnet_b0,20262020,source_model,27,final_recipe,initial,27,1.2968181353609862e-05,0.016088921305490656,full,16000,16000,250,0.0,0.01608892611111514
efficientnet_b0,20262020,source_model,28,final_recipe,initial,28,7.341522555726975e-06,0.016175597944400377,full,16000,16000,249,0.0,0.016175602722214535
efficientnet_b0,20262020,source_model,29,final_recipe,initial,29,3.277859889929149e-06,0.016141685305499576,full,16000,16000,250,0.0,0.016141690305537647
efficientnet_b0,20262020,source_model,30,final_recipe,initial,30,8.217156947589904e-07,0.01603420288897016,full,16000,16000,250,0.0,0.016034209055619107
efficientnet_b0,20262020,source_model,31,final_recipe,continuation,1,3e-05,0.01627989950007759,full,16000,16000,250,0.0,0.016279905527804252
efficientnet_b0,20262020,source_model,32,final_recipe,continuation,2,2.99178284305241e-05,0.01633803008331193,full,16000,16000,250,0.0,0.016338035416556523
efficientnet_b0,20262020,source_model,33,final_recipe,continuation,3,2.9672214011007083e-05,0.016144881166724696,full,16000,16000,250,0.0,0.016144885861107874
efficientnet_b0,20262020,source_model,34,final_recipe,continuation,4,2.9265847744427305e-05,0.016080221444394232,full,16000,16000,250,0.0,0.016080225749950234
efficientnet_b0,20262020,source_model,35,final_recipe,continuation,5,2.870318186463901e-05,0.016165374333375237,full,16000,16000,250,0.0,0.01616538088885136
efficientnet_b0,20262020,source_model,36,final_recipe,continuation,6,2.7990381056766583e-05,0.01617182202779481,full,16000,16000,249,0.0,0.01617182713881549
efficientnet_b0,20262020,source_model,37,final_recipe,continuation,7,2.7135254915624213e-05,0.01620271905558184,full,16000,16000,250,0.0,0.016202723833395997
efficientnet_b0,20262020,source_model,38,final_recipe,continuation,8,2.6147172382160913e-05,0.016238165555599458,full,16000,16000,250,0.0,0.016238170583318504
efficientnet_b0,20262020,source_model,39,final_recipe,continuation,9,2.503695909538287e-05,0.01620840441668406,full,16000,16000,250,0.0,0.016208409249989522
efficientnet_b0,20262020,source_model,40,final_recipe,continuation,10,2.3816778784387094e-05,0.016020808666685805,full,16000,16000,250,0.0,0.016020813361068982
efficientnet_b0,20262020,source_model,41,final_recipe,continuation,11,2.2499999999999998e-05,0.016145881611025995,full,16000,16000,250,0.0,0.016145886305538523
efficientnet_b0,20262020,source_model,42,final_recipe,continuation,12,2.1101049646137004e-05,0.016046238472141948,full,16000,16000,250,0.0,0.016046244611109917
efficientnet_b0,20262020,source_model,43,final_recipe,continuation,13,1.963525491562421e-05,0.01608684652782459,full,16000,16000,250,0.0,0.01608685155554364
efficientnet_b0,20262020,source_model,44,final_recipe,continuation,14,1.8118675362266388e-05,0.016363212888827548,full,16000,16000,250,0.0,0.0163632176111504
efficientnet_b0,20262020,source_model,45,final_recipe,continuation,15,1.6567926949014805e-05,0.01621111219451349,full,16000,16000,250,0.0,0.01621111675010373
efficientnet_b0,20262020,source_model,46,final_recipe,continuation,16,1.5000000000000005e-05,0.01607361266661125,full,16000,16000,250,0.0,0.016073619500061292
efficientnet_b0,20262020,source_model,47,final_recipe,continuation,17,1.3432073050985203e-05,0.016133342472215494,full,16000,16000,250,0.0,0.016133347222219326
efficientnet_b0,20262020,source_model,48,final_recipe,continuation,18,1.188132463773361e-05,0.016120749527795446,full,16000,16000,250,0.0,0.01612075469443678
efficientnet_b0,20262020,source_model,49,final_recipe,continuation,19,1.036474508437579e-05,0.016065377611149515,full,16000,16000,250,0.0,0.01606538244445498
efficientnet_b0,20262020,source_model,50,final_recipe,continuation,20,8.898950353862998e-06,0.016024752083337968,full,16000,16000,250,0.0,0.016024757138996697
efficientnet_b0,20262020,source_model,51,final_recipe,continuation,21,7.5000000000000044e-06,0.01609119977789103,full,16000,16000,249,0.0,0.016091205055644323
efficientnet_b0,20262020,source_model,52,final_recipe,continuation,22,6.183221215612905e-06,0.016067476277757023,full,16000,16000,250,0.0,0.016067482916664124
efficientnet_b0,20262020,source_model,53,final_recipe,continuation,23,4.963040904617132e-06,0.016171137555631706,full,16000,16000,250,0.0,0.016171142833384996
efficientnet_b0,20262020,source_model,54,final_recipe,continuation,24,3.852827617839089e-06,0.016145998722123397,full,16000,16000,250,0.0,0.01614600327771364
efficientnet_b0,20262020,source_model,55,final_recipe,continuation,25,2.8647450843757908e-06,0.016108394166739242,full,16000,16000,250,0.0,0.01610839877782079
efficientnet_b0,20262020,source_model,56,final_recipe,continuation,26,2.0096189432334203e-06,0.01611529169448962,full,16000,16000,250,0.0,0.016115296333381494
efficientnet_b0,20262020,source_model,57,final_recipe,continuation,27,1.2968181353609858e-06,0.016063049027903214,full,16000,16000,250,0.0,0.016063053638984758
efficientnet_b0,20262020,source_model,58,final_recipe,continuation,28,7.341522555726972e-07,0.016016689222176663,full,16000,16000,250,0.0,0.016016699611079984
efficientnet_b0,20262020,source_model,59,final_recipe,continuation,29,3.277859889929148e-07,0.016024197361095706,full,16000,16000,250,0.0,0.01602420277777128
efficientnet_b0,20262020,source_model,60,final_recipe,continuation,30,8.2171569475899e-08,0.016037324527795944,full,16000,16000,250,0.0,0.016037329305610103
efficientnet_b0,20262021,source_model,1,final_recipe,initial,1,0.0003,0.01794034572214716,full,16000,16000,250,0.0,0.017940353611096117
efficientnet_b0,20262021,source_model,2,final_recipe,initial,2,0.00029917828430524096,0.016106088222263174,full,16000,16000,250,0.0,0.01610609413887788
efficientnet_b0,20262021,source_model,3,final_recipe,initial,3,0.0002967221401100708,0.01670370469451882,full,16000,16000,250,0.0,0.016703710694435155
efficientnet_b0,20262021,source_model,4,final_recipe,initial,4,0.00029265847744427303,0.016111612583303618,full,16000,16000,250,0.0,0.016111618666650934
efficientnet_b0,20262021,source_model,5,final_recipe,initial,5,0.0002870318186463901,0.015974601805598166,full,16000,16000,250,0.0,0.015974607833324828
efficientnet_b0,20262021,source_model,6,final_recipe,initial,6,0.0002799038105676658,0.01609587477778809,full,16000,16000,250,0.0,0.016095880944437035
efficientnet_b0,20262021,source_model,7,final_recipe,initial,7,0.0002713525491562421,0.01602121441663864,full,16000,16000,250,0.0,0.016021221111037043
efficientnet_b0,20262021,source_model,8,final_recipe,initial,8,0.00026147172382160914,0.016060167055499428,full,16000,16000,250,0.0,0.016060175999947305
efficientnet_b0,20262021,source_model,9,final_recipe,initial,9,0.00025036959095382875,0.01604033344451131,full,16000,16000,250,0.0,0.016040338055592858
efficientnet_b0,20262021,source_model,10,final_recipe,initial,10,0.000238167787843871,0.01603720666659582,full,16000,16000,250,0.0,0.01603721194434911
efficientnet_b0,20262021,source_model,11,final_recipe,initial,11,0.00022500000000000002,0.01603582786111575,full,16000,16000,250,0.0,0.016035832583309255
efficientnet_b0,20262021,source_model,12,final_recipe,initial,12,0.0002110104964613701,0.016014656083296157,full,16000,16000,250,0.0,0.016014663027728804
efficientnet_b0,20262021,source_model,13,final_recipe,initial,13,0.00019635254915624216,0.0160865275000429,full,16000,16000,250,0.0,0.016086532555572276
efficientnet_b0,20262021,source_model,14,final_recipe,initial,14,0.00018118675362266393,0.016153943444498713,full,16000,16000,250,0.0,0.01615394838891613
efficientnet_b0,20262021,source_model,15,final_recipe,initial,15,0.0001656792694901481,0.016126021472219792,full,16000,16000,250,0.0,0.016126026638990477
efficientnet_b0,20262021,source_model,16,final_recipe,initial,16,0.0001500000000000001,0.016100081194373263,full,16000,16000,250,0.0,0.016100086027678723
efficientnet_b0,20262021,source_model,17,final_recipe,initial,17,0.00013432073050985205,0.016103810111008997,full,16000,16000,250,0.0,0.0161038151943487
efficientnet_b0,20262021,source_model,18,final_recipe,initial,18,0.00011881324637733612,0.016006669166704846,full,16000,16000,250,0.0,0.01600667491671629
efficientnet_b0,20262021,source_model,19,final_recipe,initial,19,0.00010364745084375793,0.016166701111037077,full,16000,16000,250,0.0,0.016166705944342538
efficientnet_b0,20262021,source_model,20,final_recipe,initial,20,8.898950353863e-05,0.016031206222251057,full,16000,16000,250,0.0,0.01603121122228913
efficientnet_b0,20262021,source_model,21,final_recipe,initial,21,7.500000000000006e-05,0.01602539019452201,full,16000,16000,250,0.0,0.016025395138939427
efficientnet_b0,20262021,source_model,22,final_recipe,initial,22,6.183221215612908e-05,0.016091639333430472,full,16000,16000,250,0.0,0.016091644638864738
efficientnet_b0,20262021,source_model,23,final_recipe,initial,23,4.963040904617134e-05,0.01601137269443522,full,16000,16000,250,0.0,0.016011377750093946
efficientnet_b0,20262021,source_model,24,final_recipe,initial,24,3.85282761783909e-05,0.015964153833273383,full,16000,16000,250,0.0,0.01596415852778591
efficientnet_b0,20262021,source_model,25,final_recipe,initial,25,2.8647450843757918e-05,0.016013943527747567,full,16000,16000,250,0.0,0.016013948305561725
efficientnet_b0,20262021,source_model,26,final_recipe,initial,26,2.0096189432334208e-05,0.01607721302774735,full,16000,16000,250,0.0,0.016077217805561508
efficientnet_b0,20262021,source_model,27,final_recipe,initial,27,1.2968181353609862e-05,0.016052486444435392,full,16000,16000,250,0.0,0.01605249122224955
efficientnet_b0,20262021,source_model,28,final_recipe,initial,28,7.341522555726975e-06,0.015714543333354716,full,16000,16000,250,0.0,0.01571454875003029
efficientnet_b0,20262021,source_model,29,final_recipe,initial,29,3.277859889929149e-06,0.015620901916667613,full,16000,16000,250,0.0,0.01562090661105079
efficientnet_b0,20262021,source_model,30,final_recipe,initial,30,8.217156947589904e-07,0.01564895858328479,full,16000,16000,250,0.0,0.015648963444400577
efficientnet_b0,20262021,source_model,31,final_recipe,continuation,1,3e-05,0.015479224194358621,full,16000,16000,250,0.0,0.015479230111102677
efficientnet_b0,20262021,source_model,32,final_recipe,continuation,2,2.99178284305241e-05,0.015602426222240966,full,16000,16000,250,0.0,0.015602431000055124
efficientnet_b0,20262021,source_model,33,final_recipe,continuation,3,2.9672214011007083e-05,0.015572649916608094,full,16000,16000,249,0.0,0.015572654944327143
efficientnet_b0,20262021,source_model,34,final_recipe,continuation,4,2.9265847744427305e-05,0.01562404230560383,full,16000,16000,250,0.0,0.015624048388821797
efficientnet_b0,20262021,source_model,35,final_recipe,continuation,5,2.870318186463901e-05,0.015578564499996396,full,16000,16000,249,0.0,0.015578569583336099
efficientnet_b0,20262021,source_model,36,final_recipe,continuation,6,2.7990381056766583e-05,0.015567687527768107,full,16000,16000,250,0.0,0.015567691972246394
efficientnet_b0,20262021,source_model,37,final_recipe,continuation,7,2.7135254915624213e-05,0.015517356388995217,full,16000,16000,250,0.0,0.01551736086115448
efficientnet_b0,20262021,source_model,38,final_recipe,continuation,8,2.6147172382160913e-05,0.015527219361134081,full,16000,16000,250,0.0,0.015527224694378674
efficientnet_b0,20262021,source_model,39,final_recipe,continuation,9,2.503695909538287e-05,0.015675409083228765,full,16000,16000,250,0.0,0.01567541352770705
efficientnet_b0,20262021,source_model,40,final_recipe,continuation,10,2.3816778784387094e-05,0.01554926999999831,full,16000,16000,250,0.0,0.015549274750002142
efficientnet_b0,20262021,source_model,41,final_recipe,continuation,11,2.2499999999999998e-05,0.015508931138837296,full,16000,16000,250,0.0,0.015508936138875369
efficientnet_b0,20262021,source_model,42,final_recipe,continuation,12,2.1101049646137004e-05,0.015627402416689116,full,16000,16000,250,0.0,0.01562740711120164
efficientnet_b0,20262021,source_model,43,final_recipe,continuation,13,1.963525491562421e-05,0.015699062527726508,full,16000,16000,250,0.0,0.015699068166625998
efficientnet_b0,20262021,source_model,44,final_recipe,continuation,14,1.8118675362266388e-05,0.01552558244438842,full,16000,16000,250,0.0,0.015525587055469966
efficientnet_b0,20262021,source_model,45,final_recipe,continuation,15,1.6567926949014805e-05,0.015470045527779601,full,16000,16000,250,0.0,0.015470050083369845
efficientnet_b0,20262021,source_model,46,final_recipe,continuation,16,1.5000000000000005e-05,0.015607052805652428,full,16000,16000,250,0.0,0.015607057777880174
efficientnet_b0,20262021,source_model,47,final_recipe,continuation,17,1.3432073050985203e-05,0.015557019666691001,full,16000,16000,250,0.0,0.015557024555487766
efficientnet_b0,20262021,source_model,48,final_recipe,continuation,18,1.188132463773361e-05,0.015520933083284439,full,16000,16000,249,0.0,0.015520938055512185
efficientnet_b0,20262021,source_model,49,final_recipe,continuation,19,1.036474508437579e-05,0.015597099444389136,full,16000,16000,250,0.0,0.015597104055600034
efficientnet_b0,20262021,source_model,50,final_recipe,continuation,20,8.898950353862998e-06,0.015582354944458024,full,16000,16000,250,0.0,0.015582359833254789
efficientnet_b0,20262021,source_model,51,final_recipe,continuation,21,7.5000000000000044e-06,0.015646413777722044,full,16000,16000,250,0.0,0.01564641869445849
efficientnet_b0,20262021,source_model,52,final_recipe,continuation,22,6.183221215612905e-06,0.015659379611153983,full,16000,16000,250,0.0,0.015659384722304014
efficientnet_b0,20262021,source_model,53,final_recipe,continuation,23,4.963040904617132e-06,0.015581468666722584,full,16000,16000,250,0.0,0.01558147327780413
efficientnet_b0,20262021,source_model,54,final_recipe,continuation,24,3.852827617839089e-06,0.015536846500019439,full,16000,16000,250,0.0,0.015536851138911314
efficientnet_b0,20262021,source_model,55,final_recipe,continuation,25,2.8647450843757908e-06,0.015555108583325313,full,16000,16000,250,0.0,0.015555113138786207
efficientnet_b0,20262021,source_model,56,final_recipe,continuation,26,2.0096189432334203e-06,0.01558222227768662,full,16000,16000,250,0.0,0.015582227499948607
efficientnet_b0,20262021,source_model,57,final_recipe,continuation,27,1.2968181353609858e-06,0.01559686769446772,full,16000,16000,250,0.0,0.015596872444471551
