family,method,dataset,seed,scope,images,rows,groups,nmae_pct_fs,acc_at_2_pct,acc_at_5_pct,coverage_pct,failures
sarn_v2,resnet18,syncg,20262021,clean,4000,4000,145,0.6104334875957713,94.95,99.0,100.0,0
sarn_v2,resnet18,syncg,20262021,blur_moderate,4000,4000,145,0.6147600940432939,95.25,98.95,100.0,0
sarn_v2,resnet18,syncg,20262021,blur_severe,4000,4000,145,0.6398535222609377,94.77499999999999,98.875,100.0,0
sarn_v2,resnet18,syncg,20262021,perspective_moderate,4000,4000,145,1.2421509334171048,83.65,97.975,100.0,0
sarn_v2,resnet18,syncg,20262021,perspective_severe,4000,4000,145,2.250726541949098,59.62499999999999,91.375,100.0,0
sarn_v2,resnet18,syncg,20262021,combined_severe,4000,4000,145,2.3852064199799967,58.45,90.0,100.0,0
sarn_v2,resnet18,syncg,20262021,perspective_pair,4000,8000,145,1.7464387376831012,71.6375,94.675,100.0,0
sarn_v2,resnet18,syncg,20262021,projective_three,4000,12000,145,1.9593612984487332,67.24166666666666,93.11666666666667,100.0,0
main,resnet18,rf100,20262021,all_conditions,151,906,35,8.227674651991762,33.6644591611479,54.856512141280355,100.0,0
main,resnet18,rf100,20262021,clean,151,151,35,6.5828177106335835,44.370860927152314,64.23841059602648,100.0,0
main,resnet18,rf100,20262021,blur_moderate,151,151,35,6.511486026554929,44.370860927152314,64.90066225165563,100.0,0
main,resnet18,rf100,20262021,blur_severe,151,151,35,6.344323435141323,41.05960264900662,65.56291390728477,100.0,0
main,resnet18,rf100,20262021,perspective_moderate,151,151,35,7.2324786774530425,32.450331125827816,62.251655629139066,100.0,0
main,resnet18,rf100,20262021,perspective_severe,151,151,35,11.234640138703401,19.205298013245034,36.423841059602644,100.0,0
main,resnet18,rf100,20262021,combined_severe,151,151,35,11.460301923464304,20.52980132450331,35.76158940397351,100.0,0
main,resnet18,rf100,20262021,perspective_pair,151,302,35,9.233559408078222,25.82781456953642,49.337748344370866,100.0,0
main,resnet18,rf100,20262021,projective_three,151,453,35,9.975806913206915,24.061810154525386,44.81236203090508,100.0,0
sarn_v2,resnet18,rf100,20262021,all_conditions,151,906,35,7.227686712680849,33.33333333333333,60.48565121412803,100.0,0
sarn_v2,resnet18,rf100,20262021,clean,151,151,35,6.5828177106335835,44.370860927152314,64.23841059602648,100.0,0
