family,method,dataset,scope,seeds,nmae_pct_fs_mean,nmae_pct_fs_sample_sd,acc_at_2_pct_mean,acc_at_2_pct_sample_sd,acc_at_5_pct_mean,acc_at_5_pct_sample_sd,coverage_pct_mean,coverage_pct_sample_sd,failures_mean,failures_sample_sd
main,geoprr,rf100,perspective_severe,3,3.2765645040432116,0.33629051347057254,52.31788079470198,0.6622516556291416,83.6644591611479,2.1288412275922624,100.0,0.0,0.0,0.0
main,geoprr,rf100,combined_severe,3,3.4185191502934074,0.08610758683191252,50.33112582781456,2.2941070298925488,83.88520971302428,2.128841227592265,100.0,0.0,0.0,0.0
main,geoprr,rf100,perspective_pair,3,3.175187013729975,0.24835845710979465,53.53200883002207,0.6892933773066667,84.7682119205298,1.4433440210399628,100.0,0.0,0.0,0.0
main,geoprr,rf100,projective_three,3,3.2562977259177863,0.19395545717932205,52.46504782928624,1.1328038497675241,84.4738778513613,0.8921527338471053,100.0,0.0,0.0,0.0
main,resnet18,syncg,all_conditions,3,2.4913783675129566,0.05643429379941222,70.53472222222223,0.12912185602640688,85.91805555555554,0.20688384645961647,100.0,0.0,0.0,0.0
main,resnet18,syncg,clean,3,0.6153662492897615,0.004392118811636295,95.30833333333334,0.3625718319634487,99.0,0.024999999999991473,100.0,0.0,0.0,0.0
main,resnet18,syncg,blur_moderate,3,0.619421384740809,0.004286699864689726,95.375,0.238484800354237,98.95833333333333,0.038188130791299596,100.0,0.0,0.0,0.0
main,resnet18,syncg,blur_severe,3,0.6429980760420161,0.004839076287167745,95.00833333333333,0.20816659994661738,98.85000000000001,0.04330127018922358,100.0,0.0,0.0,0.0
main,resnet18,syncg,perspective_moderate,3,1.728771564825639,0.04537766034401033,75.03333333333335,1.855116797760551,95.65833333333335,0.5033222956847172,100.0,0.0,0.0,0.0
main,resnet18,syncg,perspective_severe,3,5.5147286003612725,0.19553972006982714,32.01666666666667,1.1700249285093591,62.275,0.7628073151196176,100.0,0.0,0.0,0.0
